step,split,loc_loss,cls_loss,tot_loss
162, train, 0.10248482972383499, 0.10844774544239044, 0.10546629130840302
163, train, 0.4094320237636566, 0.39720290899276733, 0.4033174514770508
164, train, 0.25286582112312317, 0.2625870108604431, 0.25772643089294434
164, val, 0.21571826934814453, 0.2129603773355484, 0.21433939039707184
165, train, 0.20156574249267578, 0.20432643592357635, 0.20294609665870667
166, train, 0.47678694128990173, 0.4583933353424072, 0.4675901532173157
167, train, 0.18790467083454132, 0.21313345432281494, 0.20051905512809753
168, train, 0.11458156257867813, 0.12445439398288727, 0.119517982006073
169, train, 0.2912777364253998, 0.29074200987815857, 0.2910098731517792
170, train, 0.2416374832391739, 0.24751339852809906, 0.24457544088363647
171, train, 0.279722660779953, 0.282863050699234, 0.2812928557395935
172, train, 0.12765933573246002, 0.13198760151863098, 0.1298234760761261
173, train, 0.19093403220176697, 0.20099321007728577, 0.19596362113952637
174, train, 0.21952922642230988, 0.23196743428707123, 0.22574833035469055
175, train, 0.17838571965694427, 0.1905856430530548, 0.18448567390441895
176, train, 0.15151582658290863, 0.15948021411895752, 0.15549802780151367
177, train, 0.2329779416322708, 0.22817647457122803, 0.23057720065116882
178, train, 0.30557066202163696, 0.3040621280670166, 0.3048163950443268
179, train, 0.1439550369977951, 0.15097050368785858, 0.14746277034282684
180, train, 0.14913558959960938, 0.14797250926494598, 0.14855405688285828
181, train, 0.19291344285011292, 0.19603268802165985, 0.1944730579853058
182, train, 0.1241164356470108, 0.1346210390329361, 0.12936873733997345
183, train, 0.12387315183877945, 0.13071070611476898, 0.12729193270206451
184, train, 0.23765334486961365, 0.2372824251651764, 0.23746788501739502
185, train, 0.31979233026504517, 0.2789769768714905, 0.2993846535682678
186, train, 0.1470523476600647, 0.13590292632579803, 0.14147764444351196
187, train, 0.1416754573583603, 0.14741185307502747, 0.14454364776611328
188, train, 0.13213862478733063, 0.1326281577348709, 0.13238339126110077
189, train, 0.13115309178829193, 0.1321391463279724, 0.13164612650871277
190, train, 0.1257389336824417, 0.13995590806007385, 0.13284742832183838
191, train, 0.1429796814918518, 0.14720101654529572, 0.14509034156799316
192, train, 0.33454230427742004, 0.3056292235851288, 0.3200857639312744
193, train, 0.160042867064476, 0.1527411788702011, 0.15639202296733856
194, train, 0.11834342032670975, 0.13008955121040344, 0.1242164820432663
195, train, 0.11683153361082077, 0.12370868027210236, 0.12027010321617126
196, train, 0.1081160306930542, 0.12253203243017197, 0.11532403528690338
197, train, 0.10957646369934082, 0.11909466236829758, 0.1143355667591095
198, train, 0.1145574301481247, 0.1268826723098755, 0.12072005122900009
199, train, 0.25198042392730713, 0.25136396288871765, 0.2516722083091736
200, train, 0.23010645806789398, 0.21308350563049316, 0.22159498929977417
201, train, 0.16751672327518463, 0.18336793780326843, 0.17544233798980713
202, train, 0.260939359664917, 0.25979527831077576, 0.26036733388900757
203, train, 0.4077238142490387, 0.39086076617240906, 0.3992922902107239
204, train, 0.259899765253067, 0.26448696851730347, 0.26219338178634644
205, train, 0.1638624668121338, 0.16118450462818146, 0.16252347826957703
206, train, 0.22715844213962555, 0.22494268417358398, 0.22605055570602417
207, train, 0.2817600667476654, 0.2846575081348419, 0.28320878744125366
208, train, 0.12174363434314728, 0.1349513679742813, 0.1283475011587143
209, train, 0.12533128261566162, 0.12210347503423691, 0.12371738255023956
210, train, 0.2526590824127197, 0.22477999329566956, 0.23871953785419464
211, train, 0.30865439772605896, 0.2898726761341095, 0.29926353693008423
212, train, 0.2106344848871231, 0.21391282975673676, 0.21227365732192993
213, train, 0.22418086230754852, 0.22029970586299896, 0.22224028408527374
214, train, 0.24296653270721436, 0.24938037991523743, 0.2461734563112259
215, train, 0.11310053616762161, 0.12620045244693756, 0.11965049803256989
216, train, 0.19460411369800568, 0.20985615253448486, 0.20223012566566467
217, train, 0.10494905710220337, 0.10551013797521591, 0.10522960126399994
218, train, 0.23694804310798645, 0.24438850581645966, 0.24066826701164246
219, train, 0.1464250236749649, 0.15186229348182678, 0.14914366602897644
220, train, 0.09316165745258331, 0.09361197799444199, 0.09338681399822235
221, train, 0.2705688178539276, 0.2508891522884369, 0.26072898507118225
222, train, 0.10081503540277481, 0.116954006254673, 0.10888452082872391
223, train, 0.13362860679626465, 0.14834479987621307, 0.14098671078681946
224, train, 0.4246301054954529, 0.3751160800457001, 0.3998730778694153
225, train, 0.1646394431591034, 0.1672906130552292, 0.1659650206565857
226, train, 0.2558439075946808, 0.2530517280101776, 0.2544478178024292
227, train, 0.1308775246143341, 0.1399349868297577, 0.1354062557220459
228, train, 0.18232393264770508, 0.18864336609840393, 0.1854836493730545
229, train, 0.1954893320798874, 0.2020231932401657, 0.19875626266002655
230, train, 0.1301516443490982, 0.1375739425420761, 0.13386279344558716
231, train, 0.11456390470266342, 0.11932595819234848, 0.11694493144750595
232, train, 0.20112137496471405, 0.18329459428787231, 0.19220799207687378
233, train, 0.21989622712135315, 0.2190774530172348, 0.21948683261871338
234, train, 0.12677744030952454, 0.13403354585170746, 0.1304054856300354
235, train, 0.12602950632572174, 0.12099281698465347, 0.1235111653804779
236, train, 0.22937993705272675, 0.24540086090564728, 0.237390398979187
237, train, 0.11708857864141464, 0.12052776664495468, 0.11880817264318466
238, train, 0.13821157813072205, 0.14050760865211487, 0.13935959339141846
239, train, 0.1591598242521286, 0.14801278710365295, 0.15358629822731018
240, train, 0.23841668665409088, 0.23128406703472137, 0.23485037684440613
241, train, 0.2695569396018982, 0.2463688850402832, 0.2579629123210907
242, train, 0.297050416469574, 0.30162331461906433, 0.29933685064315796
243, train, 0.0935388132929802, 0.10203144699335098, 0.09778513014316559
244, train, 0.2220918834209442, 0.2269161492586136, 0.2245040237903595
245, train, 0.11727933585643768, 0.12325924634933472, 0.1202692911028862
246, train, 0.13388949632644653, 0.12443602085113525, 0.1291627585887909
247, train, 0.39596810936927795, 0.3773104250431061, 0.386639267206192
248, train, 0.42594990134239197, 0.39855632185935974, 0.41225311160087585
249, train, 0.4449690580368042, 0.4123457074165344, 0.4286573827266693
250, train, 0.22415518760681152, 0.21325205266475677, 0.21870362758636475
251, train, 0.09231987595558167, 0.08747117966413498, 0.08989553153514862
252, train, 0.47070345282554626, 0.4572271406650543, 0.4639652967453003
253, train, 0.205082967877388, 0.21904459595680237, 0.21206378936767578
254, train, 0.10407333821058273, 0.10343682020902634, 0.10375507920980453
255, train, 0.4505828022956848, 0.37897834181785583, 0.41478055715560913
256, train, 0.11167827993631363, 0.11310993880033493, 0.11239410936832428
257, train, 0.4579012095928192, 0.41543707251548767, 0.43666914105415344
258, train, 0.24121294915676117, 0.23932936787605286, 0.24027115106582642
259, train, 0.23096919059753418, 0.23831020295619965, 0.2346397042274475
260, train, 0.09380374848842621, 0.10063626617193222, 0.09722000360488892
261, train, 0.09873523563146591, 0.11861145496368408, 0.1086733490228653
262, train, 0.20009545981884003, 0.1994478553533554, 0.19977165758609772
263, train, 0.20479397475719452, 0.20859654247760773, 0.20669525861740112
264, train, 0.09679113328456879, 0.10191287100315094, 0.09935200214385986
265, train, 0.25670111179351807, 0.26631152629852295, 0.2615063190460205
266, train, 0.25889405608177185, 0.2600879371166229, 0.2594909965991974
267, train, 0.21042829751968384, 0.21891896426677704, 0.21467363834381104
268, train, 0.18925949931144714, 0.18936212360858917, 0.18931081891059875
269, train, 0.15772981941699982, 0.1665508896112442, 0.162140354514122
270, train, 0.2057330310344696, 0.21175387501716614, 0.20874345302581787
271, train, 0.22388720512390137, 0.20263555645942688, 0.21326138079166412
272, train, 0.1973370462656021, 0.1909916251897812, 0.19416433572769165
273, train, 0.3902796506881714, 0.34053096175193787, 0.3654053211212158
274, train, 0.15105797350406647, 0.14122113585472107, 0.14613956212997437
275, train, 0.4015417695045471, 0.36267054080963135, 0.38210615515708923
276, train, 0.4329249858856201, 0.38705572485923767, 0.4099903702735901
277, train, 0.23383204638957977, 0.21470573544502258, 0.22426888346672058
278, train, 0.3052256107330322, 0.2472151815891266, 0.2762203812599182
279, train, 0.18498004972934723, 0.19654610753059387, 0.19076308608055115
280, train, 0.18602527678012848, 0.18282057344913483, 0.18442292511463165
281, train, 0.14296992123126984, 0.15972815454006195, 0.1513490378856659
282, train, 0.18577228486537933, 0.19478076696395874, 0.19027653336524963
283, train, 0.19841986894607544, 0.17077428102493286, 0.18459707498550415
284, train, 0.3718162178993225, 0.36133286356925964, 0.3665745258331299
285, train, 0.1371108740568161, 0.13765080273151398, 0.13738083839416504
286, train, 0.19606120884418488, 0.19731880724430084, 0.19669000804424286
287, train, 0.09500531852245331, 0.10345084965229034, 0.09922808408737183
288, train, 0.2858778238296509, 0.25441277027130127, 0.2701452970504761
289, train, 0.34336763620376587, 0.3187030851840973, 0.3310353755950928
290, train, 0.22962738573551178, 0.23158405721187592, 0.23060572147369385
291, train, 0.35790500044822693, 0.30802321434020996, 0.33296412229537964
292, train, 0.25320377945899963, 0.2498534470796585, 0.25152862071990967
293, train, 0.2182057648897171, 0.22272327542304993, 0.2204645276069641
294, train, 0.0967937558889389, 0.10005147755146027, 0.09842261672019958
295, train, 0.2731146216392517, 0.26765701174736023, 0.2703858017921448
296, train, 0.10093636810779572, 0.11339964717626572, 0.10716800391674042
297, train, 0.22531765699386597, 0.2372983992099762, 0.23130802810192108
298, train, 0.251833438873291, 0.25399839878082275, 0.2529159188270569
299, train, 0.09566984325647354, 0.09362005442380905, 0.0946449488401413
300, train, 0.23657220602035522, 0.24037395417690277, 0.2384730875492096
301, train, 0.1505502164363861, 0.16191577911376953, 0.15623299777507782
302, train, 0.10953328758478165, 0.11670543253421783, 0.11311936378479004
303, train, 0.15168128907680511, 0.1714838594198227, 0.1615825742483139
304, train, 0.3037470281124115, 0.2730845808982849, 0.288415789604187
305, train, 0.10809901356697083, 0.10400468111038208, 0.10605184733867645
306, train, 0.3269665837287903, 0.31628164649009705, 0.32162410020828247
307, train, 0.23511570692062378, 0.23658429086208344, 0.2358500063419342
308, train, 0.17283736169338226, 0.1606321781873703, 0.16673476994037628
309, train, 0.2208598256111145, 0.22702839970588684, 0.22394411265850067
310, train, 0.21435578167438507, 0.20460081100463867, 0.20947828888893127
311, train, 0.21114929020404816, 0.21698060631752014, 0.21406495571136475
312, train, 0.29143691062927246, 0.2985968291759491, 0.295016884803772
313, train, 0.3029385209083557, 0.2987036108970642, 0.30082106590270996
314, train, 0.1482565850019455, 0.15125159919261932, 0.1497540920972824
315, train, 0.2144661396741867, 0.21935038268566132, 0.216908261179924
316, train, 0.12122227251529694, 0.1260751485824585, 0.12364871054887772
317, train, 0.1199454814195633, 0.12657389044761658, 0.12325968593358994
318, train, 0.18555761873722076, 0.18038438260555267, 0.18297100067138672
319, train, 0.10196515172719955, 0.09772250056266785, 0.099843829870224
320, train, 0.12007278203964233, 0.11959069222211838, 0.11983174085617065
321, train, 0.12203489989042282, 0.125890851020813, 0.1239628791809082
322, train, 0.17633210122585297, 0.15590815246105194, 0.16612012684345245
323, train, 0.18156519532203674, 0.1675599068403244, 0.17456254363059998
324, train, 0.12278701364994049, 0.1264471560716629, 0.1246170848608017
325, train, 0.21956665813922882, 0.224088653922081, 0.2218276560306549
326, train, 0.11878250539302826, 0.1260063648223877, 0.12239443510770798
327, train, 0.10575155913829803, 0.11043228209018707, 0.10809192061424255
328, train, 0.4922066926956177, 0.4213264584541321, 0.4567665755748749
328, val, 0.21446625888347626, 0.20615483820438385, 0.21031054854393005
329, train, 0.2524781823158264, 0.24094867706298828, 0.24671342968940735
330, train, 0.21251733601093292, 0.2038898915052414, 0.20820361375808716
331, train, 0.10181945562362671, 0.1101912185549736, 0.10600534081459045
332, train, 0.41901662945747375, 0.3529743254184723, 0.385995477437973
333, train, 0.18079175055027008, 0.18329282104969025, 0.18204228579998016
334, train, 0.10277283936738968, 0.10944967716932297, 0.10611125826835632
335, train, 0.18959566950798035, 0.18498454988002777, 0.18729010224342346
336, train, 0.10133744031190872, 0.09766315668821335, 0.09950029850006104
337, train, 0.16365286707878113, 0.13218863308429718, 0.14792075753211975
338, train, 0.174439936876297, 0.17692767083644867, 0.17568379640579224
339, train, 0.16454632580280304, 0.1443040817975998, 0.15442520380020142
340, train, 0.2136358767747879, 0.2064727395772934, 0.21005430817604065
341, train, 0.13383540511131287, 0.14359943568706512, 0.1387174129486084
342, train, 0.09925730526447296, 0.09538870304822922, 0.09732300043106079
343, train, 0.1723889261484146, 0.16940443217754364, 0.17089667916297913
344, train, 0.4176305830478668, 0.3796022832393646, 0.3986164331436157
345, train, 0.17391908168792725, 0.17127911746501923, 0.17259910702705383
346, train, 0.09924899786710739, 0.1059841737151146, 0.10261658579111099
347, train, 0.16075658798217773, 0.1690409630537033, 0.16489878296852112
348, train, 0.09618162363767624, 0.09709851443767548, 0.09664006531238556
349, train, 0.21450233459472656, 0.22643347084522247, 0.22046789526939392
350, train, 0.29341793060302734, 0.2816390097141266, 0.28752845525741577
351, train, 0.2639431357383728, 0.2625938057899475, 0.26326847076416016
352, train, 0.24045754969120026, 0.22530297935009003, 0.23288026452064514
353, train, 0.37421658635139465, 0.3239871561527252, 0.34910187125205994
354, train, 0.12097074836492538, 0.12489350140094757, 0.12293212115764618
355, train, 0.11876625567674637, 0.13563598692417145, 0.1272011250257492
356, train, 0.09583365172147751, 0.10744597762823105, 0.10163981467485428
357, train, 0.1745917648077011, 0.16110824048519135, 0.16785000264644623
358, train, 0.11090032011270523, 0.11576738208532333, 0.11333385109901428
359, train, 0.22301720082759857, 0.21756379306316376, 0.22029049694538116
360, train, 0.251294881105423, 0.23243437707424164, 0.2418646216392517
361, train, 0.16847606003284454, 0.1707279533147812, 0.16960200667381287
362, train, 0.09864182770252228, 0.10570549219846725, 0.10217365622520447
363, train, 0.3912017345428467, 0.35962042212486267, 0.37541109323501587
364, train, 0.12678009271621704, 0.13650336861610413, 0.13164173066616058
365, train, 0.10637085139751434, 0.10891436785459518, 0.10764260590076447
366, train, 0.16447213292121887, 0.17612557113170624, 0.17029884457588196
367, train, 0.10571128129959106, 0.1078970804810524, 0.10680417716503143
368, train, 0.3447588384151459, 0.341573029756546, 0.34316593408584595
369, train, 0.1325102299451828, 0.13917049765586853, 0.13584035634994507
370, train, 0.21953578293323517, 0.2257578819990158, 0.2226468324661255
371, train, 0.1620783805847168, 0.1632884442806244, 0.1626834124326706
372, train, 0.09288830310106277, 0.09491215646266937, 0.09390023350715637
373, train, 0.09942540526390076, 0.10015536844730377, 0.09979038685560226
374, train, 0.09721078723669052, 0.11054115742444992, 0.10387597233057022
375, train, 0.26479417085647583, 0.2637471854686737, 0.2642706632614136
376, train, 0.22898614406585693, 0.23881177604198456, 0.23389896750450134
377, train, 0.1230989322066307, 0.12386812269687653, 0.12348352372646332
378, train, 0.1755448579788208, 0.17525933682918549, 0.17540210485458374
379, train, 0.37578099966049194, 0.3409503698348999, 0.3583656847476959
380, train, 0.13114139437675476, 0.146157369017601, 0.1386493742465973
381, train, 0.1726963371038437, 0.18073299527168274, 0.17671465873718262
382, train, 0.1690966635942459, 0.1767832338809967, 0.1729399561882019
383, train, 0.20525918900966644, 0.21406309306621552, 0.20966114103794098
384, train, 0.09568735212087631, 0.10112643241882324, 0.09840689599514008
385, train, 0.15847644209861755, 0.15054737031459808, 0.15451189875602722
386, train, 0.1323602795600891, 0.13644137978553772, 0.13440082967281342
387, train, 0.16669347882270813, 0.15958862006664276, 0.16314104199409485
388, train, 0.1982446014881134, 0.21014049649238586, 0.20419254899024963
389, train, 0.1055869311094284, 0.107956662774086, 0.1067717969417572
390, train, 0.24776382744312286, 0.24757544696331024, 0.24766963720321655
391, train, 0.20037482678890228, 0.21120226383209229, 0.20578855276107788
392, train, 0.17020393908023834, 0.16121456027030945, 0.1657092571258545
393, train, 0.14634715020656586, 0.1330825388431549, 0.13971483707427979
394, train, 0.3470418155193329, 0.32291847467422485, 0.3349801301956177
395, train, 0.12231971323490143, 0.12966696918010712, 0.12599334120750427
396, train, 0.15712393820285797, 0.14786569774150848, 0.15249481797218323
397, train, 0.14791043102741241, 0.1511724293231964, 0.149541437625885
398, train, 0.4797491431236267, 0.4468764364719391, 0.4633128046989441
399, train, 0.10594251751899719, 0.10177306085824966, 0.10385778546333313
400, train, 0.29090824723243713, 0.2730350196361542, 0.28197163343429565
401, train, 0.10440953075885773, 0.11694381386041641, 0.11067667603492737
402, train, 0.16285613179206848, 0.1511671245098114, 0.15701162815093994
403, train, 0.21323831379413605, 0.21931326389312744, 0.21627578139305115
404, train, 0.1103275716304779, 0.11332910507917404, 0.11182834208011627
405, train, 0.2519380450248718, 0.255642831325531, 0.2537904381752014
406, train, 0.4855956435203552, 0.46437540650367737, 0.4749855399131775
407, train, 0.3045709729194641, 0.26771143078804016, 0.28614121675491333
408, train, 0.20102150738239288, 0.19819919764995575, 0.19961035251617432
409, train, 0.23355771601200104, 0.21219904720783234, 0.2228783816099167
