step,split,loss
1,val,0.6991017497943389
1,train,0.6968531906604767
1,val,0.22991033159594096
2,train,0.2314954213798046
3,train,0.38310037553310394
4,train,0.40145381540060043
5,train,0.3773994892835617
6,train,0.4240996167063713
7,train,0.5287250727415085
8,train,0.32052861526608467
9,train,0.3197322115302086
10,train,0.32309672236442566
11,train,0.2854337655007839
12,train,0.24273496121168137
13,train,0.21568867936730385
14,train,0.23175450041890144
15,train,0.27753667905926704
16,train,0.28960075601935387
17,train,0.25777561217546463
18,train,0.2240588515996933
19,train,0.24494479596614838
20,train,0.21780966222286224
21,train,0.24742420762777328
22,train,0.2590758316218853
23,train,0.3142341077327728
24,train,0.23459769040346146
25,train,0.31799599900841713
26,train,0.2361164093017578
27,train,0.28470317274332047
28,train,0.24724922701716423
29,train,0.21321211755275726
30,train,0.19876519590616226
31,train,0.27794309332966805
32,train,0.2562052458524704
33,train,0.2225610390305519
34,train,0.22958391532301903
35,train,0.19293629005551338
36,train,0.2275092676281929
37,train,0.25328294187784195
38,train,0.2087712325155735
39,train,0.20165108144283295
40,train,0.20428389310836792
41,train,0.21146725118160248
42,train,0.2075454145669937
43,train,0.21615905687212944
44,train,0.21765246614813805
45,train,0.20952729135751724
46,train,0.20528079569339752
47,train,0.2091350555419922
48,train,0.19401046261191368
49,train,0.24002521485090256
50,train,0.21687394380569458
51,train,0.20205792412161827
52,train,0.2192828692495823
53,train,0.21980230882763863
54,train,0.20475472882390022
55,train,0.19533580541610718
56,train,0.2123834826052189
57,train,0.21774807572364807
58,train,0.1924699917435646
59,train,0.21473250910639763
60,train,0.1987106241285801
61,train,0.19180821627378464
62,train,0.21271365880966187
63,train,0.20666909590363503
64,train,0.20218338817358017
65,train,0.21623116359114647
66,train,0.19355517253279686
67,train,0.2160264030098915
68,train,0.20433631166815758
69,train,0.19138512015342712
70,train,0.21147440373897552
71,train,0.20787829533219337
72,train,0.2121397890150547
73,train,0.2070094272494316
74,train,0.2038121223449707
75,train,0.19929533451795578
76,train,0.2018989771604538
77,train,0.20439834520220757
78,train,0.19825925678014755
79,train,0.22286511212587357
80,train,0.19664445146918297
81,train,0.22377538308501244
82,train,0.19124232605099678
83,train,0.18332332745194435
84,train,0.18919602036476135
85,train,0.19547781720757484
86,train,0.19775960221886635
87,train,0.21278487145900726
88,train,0.19975904375314713
89,train,0.20546069741249084
90,train,0.2050492726266384
91,train,0.19968246296048164
92,train,0.18984993174672127
93,train,0.19058718532323837
94,train,0.19872942566871643
95,train,0.19739098101854324
96,train,0.21280128881335258
97,train,0.20182108506560326
98,train,0.18667929247021675
99,train,0.20171745121479034
100,train,0.17940475046634674
101,val,0.3457402009583241
101,train,0.17350246757268906
101,val,0.40791123661335255
102,train,0.21002640202641487
103,train,0.20074229687452316
104,train,0.20072265714406967
105,train,0.2087036892771721
106,train,0.17296863719820976
107,train,0.199619110673666
108,train,0.20220306515693665
109,train,0.18741759285330772
110,train,0.18184388428926468
111,train,0.18609828129410744
112,train,0.1883252076804638
113,train,0.17379147559404373
114,train,0.184112798422575
115,train,0.198080413043499
116,train,0.19899234175682068
117,train,0.20274345576763153
118,train,0.1928144171833992
119,train,0.18064364790916443
120,train,0.1860886588692665
121,train,0.20606722310185432
122,train,0.2028537020087242
123,train,0.20506571978330612
124,train,0.1894172467291355
125,train,0.2155408039689064
126,train,0.18868834152817726
127,train,0.17677736282348633
128,train,0.2137553207576275
129,train,0.18079083412885666
130,train,0.18329205363988876
131,train,0.19745712727308273
132,train,0.1812017560005188
133,train,0.18020907044410706
134,train,0.22195573523640633
135,train,0.19003868103027344
136,train,0.19704904034733772
137,train,0.2030341438949108
138,train,0.20758021995425224
139,train,0.17868302762508392
140,train,0.1767558865249157
141,train,0.19377733021974564
142,train,0.19967057183384895
143,train,0.18555552512407303
144,train,0.18690557777881622
145,train,0.17715850844979286
146,train,0.19339223206043243
147,train,0.18418408185243607
148,train,0.1975695937871933
149,train,0.1842568889260292
150,train,0.18852398917078972
151,train,0.17651857063174248
152,train,0.1936291642487049
153,train,0.17985644564032555
154,train,0.18637936189770699
155,train,0.2048627808690071
156,train,0.18113597109913826
157,train,0.19678349047899246
158,train,0.1710236743092537
159,train,0.19620462134480476
160,train,0.17363205552101135
161,train,0.1876295544207096
162,train,0.19266041740775108
163,train,0.19873113930225372
164,train,0.16478826478123665
165,train,0.17639808729290962
166,train,0.19281679764389992
167,train,0.17988242208957672
168,train,0.18781644850969315
169,train,0.18300797045230865
170,train,0.19838988035917282
171,train,0.17729293182492256
172,train,0.15766193345189095
173,train,0.18390847742557526
174,train,0.18819108977913857
175,train,0.20027116686105728
176,train,0.19957217201590538
177,train,0.17469704523682594
178,train,0.18911245092749596
179,train,0.17732428014278412
180,train,0.17195402458310127
181,train,0.18807165324687958
182,train,0.19294362515211105
183,train,0.20102405920624733
184,train,0.1887160800397396
185,train,0.17311764881014824
186,train,0.1754312813282013
187,train,0.17121030017733574
188,train,0.17590812221169472
189,train,0.18410563468933105
190,train,0.18957644328474998
191,train,0.169286597520113
192,train,0.19137905538082123
193,train,0.17488021403551102
194,train,0.17773975431919098
195,train,0.176513671875
196,train,0.19077059254050255
197,train,0.1673499420285225
198,train,0.16951516643166542
199,train,0.17785090953111649
200,train,0.18133240938186646
201,val,0.21948552517439124
201,train,0.19180411845445633
201,val,0.2157790614842383
202,train,0.17847276851534843
203,train,0.18875224515795708
204,train,0.17193448171019554
205,train,0.19399482756853104
206,train,0.16052308306097984
207,train,0.18715932965278625
208,train,0.16086428984999657
209,train,0.16812952607870102
210,train,0.19089454039931297
211,train,0.1758182793855667
212,train,0.19636385142803192
213,train,0.19182300195097923
214,train,0.16546577215194702
215,train,0.1964661404490471
216,train,0.15479307249188423
217,train,0.19070802628993988
218,train,0.17457101121544838
219,train,0.16369520500302315
220,train,0.18488938361406326
221,train,0.17042750120162964
222,train,0.19324415549635887
223,train,0.17657414823770523
224,train,0.1934012547135353
225,train,0.16652944684028625
226,train,0.18071459978818893
227,train,0.17348648607730865
228,train,0.16022523865103722
229,train,0.18173711746931076
230,train,0.17689578607678413
231,train,0.17201241850852966
232,train,0.18524747341871262
233,train,0.16911717504262924
234,train,0.1766013577580452
235,train,0.18635955452919006
236,train,0.1516793929040432
237,train,0.1712604984641075
238,train,0.1788082830607891
239,train,0.1767682209610939
240,train,0.18165301159024239
241,train,0.1808500476181507
242,train,0.17139409109950066
243,train,0.1725483499467373
244,train,0.15857720747590065
245,train,0.1869777962565422
246,train,0.1582145169377327
247,train,0.21299007907509804
248,train,0.17997289821505547
249,train,0.16143757104873657
250,train,0.1925487145781517
251,train,0.17168666049838066
252,train,0.17800460383296013
253,train,0.18492650240659714
254,train,0.1820986196398735
255,train,0.17779016494750977
256,train,0.16799553111195564
257,train,0.1769956573843956
258,train,0.1724233515560627
259,train,0.17571879923343658
260,train,0.17451675608754158
261,train,0.15399719029664993
262,train,0.16650640964508057
263,train,0.18557533621788025
264,train,0.16280902549624443
265,train,0.16419369354844093
266,train,0.19384757429361343
267,train,0.17706577852368355
268,train,0.16957022994756699
269,train,0.18133467063307762
270,train,0.16338273882865906
271,train,0.18198781087994576
272,train,0.17897983640432358
273,train,0.1726466380059719
274,train,0.1840524524450302
275,train,0.17007920145988464
276,train,0.1558629721403122
277,train,0.15654058754444122
