step,split,loss
331,train,0.20393526181578636
332,train,0.18431735411286354
333,train,0.1743781752884388
334,train,0.18995433673262596
335,train,0.18870799988508224
336,train,0.20139487832784653
337,train,0.20872771367430687
338,train,0.1877477504312992
339,train,0.20714667066931725
340,train,0.19311318919062614
341,train,0.19775040075182915
342,train,0.18820815160870552
343,train,0.20024516060948372
344,train,0.1898655667901039
345,train,0.16501493006944656
346,train,0.19586150348186493
347,train,0.19874581694602966
348,train,0.17483418434858322
349,train,0.18151890113949776
350,train,0.18782760947942734
351,train,0.20272480323910713
352,train,0.19191322103142738
353,train,0.1837727539241314
354,train,0.193652231246233
355,train,0.17969174310564995
356,train,0.18646104261279106
357,train,0.19802609458565712
358,train,0.1881711147725582
359,train,0.19057951122522354
360,train,0.1911797858774662
361,train,0.18683714792132378
362,train,0.18934902548789978
363,train,0.1716303639113903
364,train,0.17580587789416313
365,train,0.1879565753042698
366,train,0.17547187581658363
367,train,0.17607339471578598
368,train,0.1813821978867054
369,train,0.21052633970975876
370,train,0.19747836515307426
371,train,0.17029573768377304
372,train,0.1673528291285038
373,train,0.20555496960878372
374,train,0.18865207210183144
375,train,0.17453613877296448
376,train,0.1755194589495659
377,train,0.17536992579698563
378,train,0.20563800260424614
379,train,0.19735640659928322
380,train,0.17424320057034492
381,train,0.20854436606168747
382,train,0.1978200040757656
383,train,0.18404224887490273
384,train,0.17973794043064117
385,train,0.1981668956577778
386,train,0.19504980370402336
387,train,0.18476608768105507
388,train,0.20546533167362213
389,train,0.1837882399559021
390,train,0.1989794857800007
391,train,0.18801891803741455
392,train,0.19407989457249641
393,train,0.18912425637245178
394,train,0.1986057236790657
395,train,0.1934649683535099
396,train,0.20547833666205406
397,train,0.20120195299386978
398,train,0.18731887638568878
399,train,0.19082054868340492
400,train,0.18243373930454254
401,train,0.19964225590229034
402,train,0.203657615929842
403,train,0.1944013647735119
404,train,0.19487430900335312
405,train,0.20036252960562706
406,train,0.2133062407374382
407,train,0.1970106065273285
408,train,0.19455280900001526
409,train,0.16632059589028358
410,train,0.17802053317427635
411,train,0.1944088116288185
412,train,0.19675621762871742
413,train,0.1738392934203148
414,train,0.18478216603398323
415,train,0.18641580268740654
416,train,0.19967957586050034
417,train,0.19357965141534805
418,train,0.18588311597704887
419,train,0.1820826753973961
420,train,0.17142881080508232
421,train,0.16884678974747658
422,train,0.18292991816997528
423,train,0.20290866494178772
424,train,0.1988646201789379
425,train,0.17419979721307755
426,train,0.18655961751937866
427,train,0.17653867974877357
428,train,0.19460676237940788
429,train,0.18284958228468895
430,train,0.20478205755352974
431,train,0.19540302082896233
432,train,0.19470249116420746
433,train,0.18844251334667206
434,train,0.19739766418933868
435,train,0.2003689594566822
436,train,0.1928946077823639
437,train,0.19520239904522896
438,train,0.19127196446061134
439,train,0.19231313094496727
440,train,0.18351709842681885
441,train,0.17762427031993866
442,train,0.18246812745928764
443,train,0.18247967585921288
444,train,0.17630909755825996
445,train,0.19130558520555496
446,train,0.1766061894595623
447,train,0.18734357133507729
448,train,0.18719447031617165
449,train,0.1830608993768692
450,train,0.19010207429528236
451,train,0.17139584943652153
452,train,0.2027096524834633
453,train,0.17956435307860374
454,train,0.18065759167075157
455,train,0.18925359472632408
456,train,0.19898660108447075
457,train,0.2041536495089531
458,train,0.1710609383881092
459,train,0.17879163846373558
460,train,0.17354174330830574
461,train,0.20246194675564766
462,train,0.18334221094846725
463,train,0.1948566697537899
464,train,0.18285874649882317
465,train,0.19999858364462852
466,train,0.18820670619606972
467,train,0.19638504832983017
468,train,0.21018695458769798
469,train,0.16366617009043694
470,train,0.17734826356172562
471,train,0.1835683099925518
472,train,0.20143121108412743
473,train,0.18736973032355309
474,train,0.18370068073272705
475,train,0.1846754141151905
476,train,0.19597867131233215
477,train,0.1737060621380806
478,train,0.1768604777753353
479,train,0.19304966926574707
480,train,0.1717277653515339
481,train,0.17657914385199547
482,train,0.19171379134058952
483,train,0.19453057646751404
484,train,0.17731450125575066
485,train,0.19966484606266022
486,train,0.19538773223757744
487,train,0.19834210723638535
488,train,0.18318431079387665
489,train,0.17797240614891052
490,train,0.18786736205220222
491,train,0.19183632358908653
492,train,0.18503446504473686
493,train,0.18670573458075523
494,train,0.18394452333450317
495,train,0.18037407100200653
496,train,0.18923921883106232
497,train,0.18854044750332832
498,train,0.18986781314015388
499,train,0.1888260692358017
500,train,0.19198628142476082
501,train,0.19317296892404556
502,train,0.17139394581317902
503,train,0.1658625528216362
504,train,0.1756943129003048
505,train,0.1800806038081646
506,train,0.17780912667512894
507,train,0.20031072571873665
508,train,0.17063292488455772
509,train,0.1822584606707096
510,train,0.18629662320017815
511,train,0.18980075791478157
512,train,0.19184759259223938
513,train,0.1644267588853836
514,train,0.17145103588700294
515,train,0.1756797805428505
516,train,0.21165065094828606
517,train,0.18065788596868515
518,train,0.19500518962740898
519,train,0.19796601682901382
520,train,0.19838616624474525
521,train,0.19003218784928322
522,train,0.17536110058426857
523,train,0.1907661072909832
524,train,0.18390732631087303
525,train,0.1719903200864792
526,train,0.17314571142196655
527,train,0.200017511844635
528,train,0.1713973805308342
529,train,0.19443340599536896
530,train,0.18977856263518333
531,train,0.1965053230524063
532,train,0.23104674369096756
533,train,0.19373586028814316
534,train,0.19284477829933167
535,train,0.19403869658708572
536,train,0.18152036890387535
537,train,0.19649292156100273
538,train,0.18409817665815353
539,train,0.1817646585404873
540,train,0.20108330622315407
541,train,0.1978120431303978
542,train,0.1894836351275444
543,train,0.18879947066307068
544,train,0.18765589594841003
545,train,0.17913295701146126
546,train,0.18047339096665382
547,train,0.19242502003908157
548,train,0.18524301797151566
549,train,0.20034482702612877
550,train,0.19480378180742264
551,train,0.1837560348212719
552,train,0.18144848197698593
553,train,0.19720256328582764
554,train,0.17980146780610085
555,train,0.17575016245245934
556,train,0.19590700045228004
557,train,0.17818938568234444
558,train,0.1871330514550209
559,train,0.16811469197273254
560,train,0.17500877380371094
561,train,0.18803300708532333
562,train,0.20237882062792778
563,train,0.17455372214317322
564,train,0.18080677837133408
565,train,0.17369982227683067
566,train,0.1975053772330284
567,train,0.1726185418665409
568,train,0.1778106689453125
569,train,0.20810728520154953
570,train,0.2044399343430996
571,train,0.1916728913784027
572,train,0.1753506027162075
573,train,0.20309075713157654
574,train,0.180201668292284
575,train,0.18824653327465057
576,train,0.1907489225268364
577,train,0.17915783822536469
578,train,0.18170730769634247
579,train,0.1644531786441803
580,train,0.1861530840396881
581,train,0.1694955788552761
582,train,0.17506109923124313
583,train,0.16419511288404465
584,train,0.18533757328987122
585,train,0.1798410676419735
586,train,0.1862742304801941
587,train,0.19395272061228752
588,train,0.18025363981723785
589,train,0.18207113072276115
590,train,0.1794332191348076
591,train,0.20432613790035248
592,train,0.17073487490415573
593,train,0.178984634578228
594,train,0.17335456982254982
595,train,0.17667193338274956
596,train,0.18945933878421783
597,train,0.17528223246335983
598,train,0.19834545999765396
599,train,0.18906044214963913
600,train,0.18617256730794907
601,train,0.1637534610927105
602,train,0.19395245239138603
603,train,0.20834190398454666
604,train,0.17676660418510437
605,train,0.18807460740208626
606,train,0.20826762542128563
607,train,0.1932276412844658
608,train,0.1829470805823803
609,train,0.19322355091571808
610,train,0.18184658139944077
611,train,0.17769981548190117
612,train,0.20605699717998505
613,train,0.18810749053955078
614,train,0.18815727159380913
615,train,0.17535264045000076
616,train,0.18578439950942993
617,train,0.17830076813697815
618,train,0.19878491386771202
619,train,0.1936277076601982
620,train,0.16938958689570427
621,train,0.1889524795114994
622,train,0.189827062189579
623,train,0.1804559975862503
624,train,0.17403541132807732
625,train,0.2079242207109928
626,train,0.18089395388960838
627,train,0.180575430393219
628,train,0.187677800655365
629,train,0.17573242262005806
630,train,0.17849645018577576
631,train,0.173393826931715
632,train,0.17978337779641151
633,train,0.17426978796720505
634,train,0.17475054413080215
635,train,0.17304007336497307
636,train,0.17849963530898094
637,train,0.16515827551484108
638,train,0.17250406369566917
639,train,0.17538420483469963
640,train,0.19049197435379028
641,train,0.17405305430293083
642,train,0.1852644719183445
643,train,0.1773095726966858
644,train,0.1807841807603836
645,train,0.1824316568672657
646,train,0.18906982243061066
647,train,0.1949085034430027
648,train,0.20345448330044746
649,train,0.17294823750853539
650,train,0.21120662242174149
651,train,0.1816859170794487
652,train,0.1882578246295452
653,train,0.18178951740264893
654,train,0.18998565152287483
655,train,0.18182215467095375
656,train,0.1886131465435028
656,val,0.4234658866205992
657,train,0.19319332391023636
658,train,0.19239263609051704
659,train,0.18275636062026024
660,train,0.17036932334303856
661,train,0.183977410197258
662,train,0.16309959441423416
663,train,0.18586921319365501
664,train,0.18954885751008987
665,train,0.19459130614995956
666,train,0.21490918472409248
667,train,0.19290463998913765
668,train,0.19855642691254616
669,train,0.17498625814914703
670,train,0.182358730584383
671,train,0.19632919505238533
672,train,0.17493699491024017
673,train,0.1584232859313488
674,train,0.17143189162015915
675,train,0.20317146927118301
676,train,0.1953437365591526
677,train,0.17396095022559166
678,train,0.17275157570838928
679,train,0.18716120347380638
680,train,0.18184299021959305
681,train,0.18788925930857658
682,train,0.18181196227669716
683,train,0.18102114275097847
684,train,0.1948511116206646
685,train,0.19809016957879066
686,train,0.179826557636261
687,train,0.1998795084655285
688,train,0.1880042441189289
689,train,0.17662128806114197
690,train,0.17282021790742874
691,train,0.18869024515151978
692,train,0.17284910380840302
693,train,0.18058504536747932
694,train,0.17330222204327583
695,train,0.18982471153140068
696,train,0.19290198758244514
697,train,0.18085293099284172
698,train,0.18978707492351532
699,train,0.17733130231499672
700,train,0.2012728974223137
701,train,0.17024635151028633
702,train,0.194416344165802
703,train,0.18883917853236198
704,train,0.19846261292696
705,train,0.17825917527079582
706,train,0.17355331405997276
707,train,0.18883706629276276
708,train,0.20258403196930885
709,train,0.1812179684638977
710,train,0.19330770149827003
711,train,0.18755729123950005
712,train,0.18238789215683937
713,train,0.18370088934898376
714,train,0.16851365566253662
715,train,0.18727201223373413
716,train,0.18535670265555382
717,train,0.17104176059365273
718,train,0.19683310016989708
719,train,0.1591850034892559
720,train,0.18605857342481613
721,train,0.19379998743534088
722,train,0.17953570187091827
723,train,0.17388220131397247
724,train,0.1782899685204029
725,train,0.17259924486279488
726,train,0.192681223154068
727,train,0.16360502317547798
728,train,0.1834779754281044
729,train,0.1822313368320465
730,train,0.1809278354048729
731,train,0.18483686819672585
732,train,0.19500582665205002
733,train,0.1752501055598259
734,train,0.1750856712460518
735,train,0.1935967616736889
736,train,0.18248119205236435
737,train,0.18490682914853096
738,train,0.1760389804840088
739,train,0.16862903162837029
740,train,0.1850898489356041
741,train,0.17457037046551704
742,train,0.19953014701604843
743,train,0.16750731319189072
744,train,0.1814746893942356
745,train,0.17783726751804352
746,train,0.1794983111321926
747,train,0.17520707473158836
748,train,0.20477116107940674
749,train,0.20397097989916801
750,train,0.1813102811574936
751,train,0.19112784042954445
752,train,0.17120102792978287
753,train,0.17496316507458687
754,train,0.18635711818933487
755,train,0.19323299825191498
756,train,0.1806008741259575
757,train,0.18040630593895912
758,train,0.19546790048480034
759,train,0.17640996724367142
760,train,0.18212971091270447
761,train,0.1955082044005394
762,train,0.1778537705540657
763,train,0.19326584041118622
764,train,0.20942659676074982
765,train,0.1837630644440651
766,train,0.19106269255280495
767,train,0.17500463500618935
768,train,0.18265585228800774
769,train,0.17068049684166908
770,train,0.17173438891768456
771,train,0.1937224231660366
772,train,0.1799953505396843
773,train,0.20267358049750328
774,train,0.18269065767526627
775,train,0.1862684302031994
776,train,0.18775096908211708
777,train,0.18541107326745987
778,train,0.18812722340226173
779,train,0.17426161840558052
780,train,0.1709805317223072
781,train,0.1916341446340084
782,train,0.18433130905032158
783,train,0.1916174329817295
784,train,0.1759893111884594
785,train,0.17630905658006668
786,train,0.1679675318300724
787,train,0.19391829892992973
788,train,0.17474918812513351
789,train,0.17507211491465569
790,train,0.18877219781279564
791,train,0.17163141444325447
792,train,0.1959596872329712
793,train,0.19142841920256615
794,train,0.17528881505131721
795,train,0.16656330972909927
796,train,0.1765509992837906
797,train,0.18136458471417427
798,train,0.20111049339175224
799,train,0.1930953562259674
800,train,0.19125179201364517
801,train,0.1811021901667118
802,train,0.19214460253715515
803,train,0.18092158064246178
804,train,0.17330187559127808
805,train,0.1877496801316738
806,train,0.17801574245095253
807,train,0.19782540947198868
808,train,0.1911151222884655
809,train,0.19726791605353355
810,train,0.18147727474570274
