step,split,loss
1,val,0.6860639929391776
1,train,0.7266528904438019
2,train,0.6823494415730238
3,train,0.8479091515764594
4,train,1.0992098487913609
5,train,1.3408797662705183
6,train,0.7439869157969952
7,train,1.4383454024791718
8,train,0.0009623238584026694
9,train,3.622160479426185
10,train,4.591935157775879
11,train,0.0
12,train,10.496356010437012
13,train,8.552378207445143
14,train,2.4876725766735035
15,train,0.04144500195980072
16,train,1.043763093650341
17,train,2.1300736609846354
18,train,0.6281755231320858
19,train,0.6341555267572403
20,train,0.8061836734414101
21,train,0.7777323722839355
22,train,0.7544486373662949
23,train,0.6252138167619705
24,train,0.8744046464562416
25,train,1.1852527558803558
26,train,0.6004430875182152
27,train,0.6935140937566757
28,train,0.703609049320221
29,train,0.722953274846077
30,train,0.8675613254308701
31,train,0.691364511847496
32,train,0.6912206411361694
33,train,0.7098113596439362
34,train,0.7181840687990189
35,train,0.5039760768413544
36,train,0.5490247830748558
37,train,1.7891211584210396
38,train,1.0667563676834106
39,train,0.7633615881204605
40,train,1.2417899668216705
41,train,0.7412938326597214
42,train,0.6438048779964447
43,train,0.6711288392543793
44,train,0.6997199207544327
45,train,0.7762394994497299
46,train,0.6934311985969543
47,train,0.6925728172063828
48,train,0.6969685703516006
49,train,0.6403722614049911
50,train,0.5821293815970421
51,train,0.8435246422886848
52,train,0.885961651802063
53,train,1.1311094537377357
54,train,0.6048468425869942
55,train,0.7027966678142548
56,train,0.7405069544911385
57,train,0.8287442177534103
58,train,0.8704605773091316
59,train,0.8435967266559601
60,train,0.771543875336647
61,train,0.7076995968818665
62,train,0.7229647636413574
63,train,0.5567610710859299
64,train,0.5703721791505814
65,train,1.2252470403909683
66,train,1.5578106939792633
67,train,0.5795494094491005
68,train,0.6979884505271912
69,train,0.6336809247732162
70,train,0.7736616656184196
71,train,0.5624537765979767
72,train,0.9366877488791943
73,train,0.20352836698293686
74,train,1.414257038384676
75,train,0.5694909170269966
76,train,0.836092583835125
77,train,0.5782718807458878
78,train,0.7112456411123276
79,train,0.7239288836717606
80,train,0.8659939244389534
81,train,0.5678649768233299
82,train,0.8524415120482445
83,train,1.1954785883426666
84,train,0.8225591406226158
85,train,0.7545607537031174
86,train,0.7016074061393738
87,train,0.6941968500614166
88,train,0.6119805127382278
89,train,0.5730960816144943
90,train,0.5622794553637505
91,train,1.307011030614376
92,train,1.0797396786510944
93,train,0.8533594384789467
94,train,0.5677649155259132
95,train,0.8808605000376701
96,train,0.6957877278327942
97,train,0.7617115527391434
98,train,0.4907919466495514
99,train,0.7747851312160492
100,train,1.0933391898870468
101,val,0.8917268162510198
101,train,0.8221051394939423
102,train,1.0249700397253036
103,train,0.43707098811864853
104,train,0.8399887681007385
105,train,0.645836278796196
106,train,0.6791059225797653
107,train,0.6881512403488159
108,train,0.6941737085580826
109,train,0.7305387407541275
110,train,0.6942610293626785
111,train,0.6931020468473434
112,train,0.6777215152978897
113,train,0.6982662826776505
114,train,0.7877127528190613
115,train,0.7037259042263031
116,train,0.70106440782547
117,train,0.6528170704841614
118,train,0.6971704363822937
119,train,0.6974202394485474
120,train,0.7367260009050369
121,train,0.6937648206949234
122,train,0.6702084392309189
123,train,0.7041590362787247
124,train,0.606087863445282
125,train,0.9027823060750961
126,train,0.9124657064676285
127,train,0.722859337925911
128,train,0.7805680930614471
129,train,0.6965944916009903
130,train,0.619950532913208
131,train,0.757388673722744
132,train,0.8151760324835777
133,train,0.8523344695568085
134,train,0.8609587475657463
135,train,1.1294269040226936
136,train,0.5664429217576981
137,train,0.5772555395960808
138,train,0.8669705465435982
139,train,0.7744932770729065
140,train,0.6936357617378235
141,train,0.6196678131818771
142,train,0.7501848265528679
143,train,0.5656590387225151
144,train,0.8603176400065422
145,train,0.8746966645121574
146,train,0.8741606920957565
147,train,0.8495435938239098
148,train,1.3002292215824127
149,train,0.738008588552475
150,train,0.6429411470890045
151,train,0.6934202015399933
152,train,0.7036741375923157
153,train,0.8437020257115364
154,train,0.7300058677792549
155,train,0.7322035729885101
156,train,0.7280891388654709
157,train,0.4859345629811287
158,train,0.5957856997847557
159,train,0.8935377299785614
160,train,0.8778530359268188
161,train,0.7152559906244278
162,train,0.7662691324949265
163,train,0.6932578086853027
164,train,0.6977408081293106
165,train,0.6176138669252396
166,train,0.5901159942150116
167,train,0.967471219599247
168,train,0.9970305114984512
169,train,0.7685341238975525
170,train,0.7482901364564896
171,train,0.5962880104780197
172,train,0.6092461496591568
173,train,0.8054709434509277
174,train,0.7004937827587128
175,train,0.6945484578609467
176,train,0.6932292133569717
177,train,0.7307550609111786
178,train,0.7384300082921982
179,train,0.7228409349918365
180,train,0.6906026750802994
181,train,0.6510107815265656
182,train,0.6134681403636932
183,train,0.5847275406122208
184,train,0.9981102868914604
185,train,0.5645176768302917
186,train,0.8212591931223869
187,train,1.0863412916660309
188,train,1.0293787643313408
189,train,0.9293064773082733
190,train,0.7127806842327118
191,train,0.6945430040359497
192,train,0.613906130194664
193,train,0.98705193400383
194,train,0.40938885509967804
195,train,1.0212834775447845
196,train,0.8129101693630219
197,train,1.0726000145077705
198,train,0.795740120112896
199,train,0.963900163769722
200,train,0.7318442910909653
201,val,0.6837833273183008
201,train,0.7065926045179367
202,train,0.6945437788963318
203,train,0.6943339109420776
204,train,0.7027803510427475
205,train,0.821101650595665
206,train,0.6027480959892273
207,train,0.7300553470849991
208,train,0.8810483664274216
209,train,0.8592321872711182
210,train,0.8099904954433441
211,train,0.6013695746660233
212,train,0.6658114045858383
213,train,0.67007215321064
214,train,0.6952862739562988
215,train,0.6579357534646988
216,train,0.6443166136741638
217,train,0.6253987848758698
218,train,0.7186379209160805
219,train,0.45668040215969086
220,train,0.3989690691232681
221,train,0.7995118200778961
222,train,1.1080630272626877
223,train,0.562360018491745
224,train,1.1262110322713852
225,train,0.5628372505307198
226,train,1.0353035032749176
227,train,0.764415517449379
228,train,0.5908824801445007
229,train,0.9244164675474167
230,train,0.6962912529706955
231,train,0.6939702033996582
232,train,0.7773675620555878
